id,url,title,header,text
4225d843-7262-4ae4-b8f6-aa5696497240,https://examine.com/conditions/psoriatic-arthritis,Psoriatic Arthritis,Are there any other treatments for psoriatic arthritis?,"Several small studies and case-reports have tested the effect ofacupunctureon psoriatic arthritis, with overall positive results. Although high quality evidence is lacking, acupuncture is conditionally recommended by the American College of Rheumatology and the National Psoriasis Foundation.[5]Exercise,yoga, stretching, and aqua therapy (because it tends to be easier on the joints to move around in water) are also helpful to improve overall health and to keep joints flexible.[6]Physical and occupational therapy can also help to strengthen muscles and increase flexibility, which can protect joints from further damage."
ee4cb7a1-ac68-4ff6-8793-817dcd7080ec,https://examine.com/conditions/psoriatic-arthritis,Psoriatic Arthritis,What causes psoriatic arthritis?,"The cause of the autoimmune activity responsible for psoriatic arthritis pathology is not well understood. Both genetic and environmental causes have been implicated.Genes: many people with psoriatic arthritis have relatives with the disease, and researchers have identified some of the genes involvedEnvironment:stress,obesity, infection, and injury have all been implicated in triggering disease onset"
073c3382-b941-41d3-a7fc-b9090a1f73e7,https://examine.com/conditions/rheumatoid-arthritis,Rheumatoid Arthritis (RA),What is rheumatoid arthritis?,"Arthritismeans inflammation of the joints. Unlikeosteoarthritis(OA), the most common form of arthritis that is caused by general wear and tear, RA is caused by an autoimmune reaction where the immune system attacks the tissue that protects joints, leading to the characteristic pain, swelling, inflammation and eventual joint destruction. RA tends to affect the joints in a different way than OA. RA joints have a distinct, more 'squishy' type of joint swelling in contrast to the type of hard, bony enlargement of joints that is often seen in the fingers of people with OA."
e7c768d4-b567-49ff-b19a-149e2fef8983,https://examine.com/conditions/rheumatoid-arthritis,Rheumatoid Arthritis (RA),What are the main signs and symptoms of rheumatoid arthritis?,"RA symptoms often occur in the hands, wrists, knees, and feet first. Several joints can be affected at one time, and the number of joints affected may increase over time.RA symptoms include the following:Pain and swelling in the joints — particularly the hands, feet, and kneesPain and stiffness in the joints, especially after sleeping (thus worse in the mornings and improve with usage)Red, puffy handsFatigueLoss of appetiteFeverHard bumps (called rheumatoid nodules) under the skin near joints"
12dc6f1b-877e-4d84-9217-e9f6cf27fde2,https://examine.com/conditions/rheumatoid-arthritis,Rheumatoid Arthritis (RA),How is rheumatoid arthritis diagnosed?,"RA is diagnosed with a combination of medical history (having an immediate family member with RA increases risk), physical exams, X-rays, and lab tests. If RA is suspected, lab tests are performed to look for increased inflammation or signs of autoimmunity.Diagnostic tests for RA include the following:[1]Antinuclear antibody (ANA) testC-reactive protein (CRP) testCyclic citrullinated peptide (CCP) antibody testComplement blood testErythrocyte sedimentation rate (ESR) testRheumatoid factor (RF) testSynovial fluid analysis"
fc4e3538-e509-4595-9a0b-fbfdc7f9234a,https://examine.com/conditions/rheumatoid-arthritis,Rheumatoid Arthritis (RA),What are some of the main medical treatments for rheumatoid arthritis?,"Although there is no cure for RA, there are a number of effective treatments.
RA treatments are generally designed to provide pain relief, reduce joint stiffness and inflammation, and suppress immune activity to limit further joint damage. When a diagnosis of RA is reached, treatment is started as soon as possible to limit disease activity and prevent joint damage from getting worse.Treatments such as NSAIDS and steroids target inflammation, which can limit joint damage and are often used in combination with treatments designed to suppress the immune system."
474c0592-0f7f-4b20-814f-0453ba06bc85,https://examine.com/conditions/rheumatoid-arthritis,Rheumatoid Arthritis (RA),Have any supplements been studied for rheumatoid arthritis?,The followingsupplementshave shown some promise for the relief of RA symptoms:Omega-3 fatty acidsGamma-linolenic acid (GLA)Thunder god vineProbiotics
37474052-00ad-4061-b8d7-827315d8981f,https://examine.com/conditions/rheumatoid-arthritis,Rheumatoid Arthritis (RA),How could diet affect rheumatoid arthritis?,"Although there is a clear relationship between diet and the immune system, the relationship between nutritional status and autoimmunity is not well understood. The effect of particular diets (e.g., theMediterranean diet, vegetarian, elimination diets) on RA symptoms and pathology is currently unclear, but it's an active area of research. Therefore, people with RA should consult closely with their physician or rheumatologist before starting a special diet.[2]"
5659ca06-91ef-472f-a19c-162ae18b5cda,https://examine.com/conditions/rheumatoid-arthritis,Rheumatoid Arthritis (RA),Are there any other treatments for rheumatoid arthritis?,The following treatments have been studied for the relief of RA symptoms:[2]AcupunctureMassageMindfulnessmeditationTai chiYogaAyurvedic medicine (a branch of medicine originating from India)Balneotherapy(bathing in tap or mineral water)
9ca00928-9076-451e-87e5-71370a20d60e,https://examine.com/conditions/rheumatoid-arthritis,Rheumatoid Arthritis (RA),What causes rheumatoid arthritis?,"As with other autoimmune diseases, RA is caused by the immune system inappropriately targeting ‘self’ tissues or proteins. The mechanism by which this occurs is an active area of research but is not well understood. In the case of RA, the immune system targets the synovial lining of joints, causing inflammation and progressive damage to the joint and eventual loss of joint function. Both genetics and environmental factors are known to play a role in the disease, but the specific mechanisms driving the autoimmunity are not clear."
7a723a09-12e9-44c4-8f82-9d53319fa01f,https://examine.com/conditions/systemic-lupus-erythematosus,Systemic Lupus Erythematosus,What is systemic lupus erythematosus?,"Systemic lupus erythematosus(SLE) is the most common form of lupus, an autoimmune disease characterized by widespread inflammation that can affect nearly any part of the body. In SLE and other autoimmune diseases, the body inappropriately targets and creates antibodies against its own tissues (called autoantibodies).[1]With SLE, the autoantibodies present tend to target molecules originating from the nucleus of cells. This autoantibody-driven self-attack results in acute (occurring suddenly) and/or chronic (long-lasting) damage to organs and organ systems. Other forms of lupus include cutaneous lupus, drug-induced lupus, and neonatal lupus."
7a2d0223-5028-437a-9674-27b281bde47b,https://examine.com/conditions/systemic-lupus-erythematosus,Systemic Lupus Erythematosus,What are the main signs and symptoms of systemic lupus erythematosus?,"The signs and symptoms of SLE vary widely depending on the affected tissues, and can come and go or change over time. When SLE symptoms are active, it is often called a “disease flare”; and when symptoms are inactive, SLE is “in remission”. Disease flares can be very different both within and across people with SLE.Common systemic symptoms include extremefatigue,fever, body weight changes, and body aches/pain (including headaches). Most other symptoms are specific to the involved organ system. These includejoint painand arthritis; skin and hair conditions, such as sensitivity to sunlight, rashes (e.g., the facial “butterfly rash”),hair loss, oral/nasal ulcers, and lesions;cardiovascular diseases, like pericarditis, vasculitis, Raynaud’s disease, andblood clots; kidney manifestations, especiallynephritis; gastrointestinal issues, such as heartburn/regurgitation, nausea,pancreatitis, and peptic ulcer disease; pulmonary conditions, like pleuritis; neuropsychiatric involvement, ranging from cognitive dysfunction and psychosis to seizures andstrokes; hematologic (blood) abnormalities, like leukopenia and anemia; and eye conditions, mainlydry eyes.[1]"
ea1515fb-3f3d-4450-aa9b-1de1eff12039,https://examine.com/conditions/systemic-lupus-erythematosus,Systemic Lupus Erythematosus,How is systemic lupus erythematosus diagnosed?,"There is no single test to diagnose SLE. Instead, SLE is diagnosed with a combination of subjective and objective findings in conjunction with the exclusion of other diagnoses. The subjective findings include a thorough history and physical exam performed by a qualified medical provider (often a rheumatologist). The objective findings include blood tests (e.g., complete blood count,creatinine, antibody testing, complement testing, blood clotting tests); urine tests (which help to detect kidney issues); and, when indicated, imaging tests and biopsies to check for specific tissue damage/injuries.[2]Once all diagnostic tests are completed, medical providers may use a validated set of criteria to determine if someone has SLE"
4b79807d-d745-4069-b2f2-416304d9986e,https://examine.com/conditions/systemic-lupus-erythematosus,Systemic Lupus Erythematosus,What are some of the main medical treatments for systemic lupus erythematosus?,"Medical treatments for SLE are highly individualized and depend on factors like a person’s age, lifestyle, disease symptoms/severity, specific organ involvement, previous responses to treatments, reproductive plans, concurrent disease(s), and personal preferences. Some common medications used to treat SLE include anti-inflammatory agents, antimalarials, immune modulators, immunosuppressants, and steroids. Antimalarials (specifically hydroxychloroquine) are often the primary medical treatment, as they reduce SLE symptoms and rarely cause serious adverse events.[3][4][5]The goal with treatment is to achieve remission of symptoms, minimize tissue damage, and improve quality of life. To this end, medications can be used alone or in combination, and dosages are increased or decreased depending on disease severity and personal tolerance. Disease activity is monitored regularly to guide the treatment plan."
c90082f0-6243-4fed-8a91-777ab2f9eab3,https://examine.com/conditions/systemic-lupus-erythematosus,Systemic Lupus Erythematosus,Have any supplements been studied for systemic lupus erythematosus?,"Fish oil,[6]curcumin,[7]probiotics,[8]green tea extract,[9]nicotinamide adenine dinucleotide(NAD+),[10]melatonin,[11]and a variety of antioxidants and vitamins have been studied for their effects on SLE. While some of these supplements show promise in alleviating SLE symptoms, they are generally not recommended as primary or stand-alone treatments for SLE. Human trials reporting the efficacy of these supplements can be foundhere."
33999aa6-5dc8-439b-853e-fbbdd1d7637b,https://examine.com/conditions/systemic-lupus-erythematosus,Systemic Lupus Erythematosus,How could diet affect systemic lupus erythematosus?,"There is no one diet to prevent or treat SLE. Instead, people with SLE should aim to follow the basic principles of a healthy diet, such as eating well-balanced meals, consuming a variety of fruits and vegetables, having a serving or two of fatty fish per week, and limiting the consumption ofultraprocessed foods. As for specific diets, one study found that following aMediterranean dietreduced SLE disease activity.[12]However, more robust data are needed to support these findings. There are also data suggesting a high consumption offiber[13]and/ornutsand legumes[14]may benefit people with SLE,[13]but there are no human randomized controlled trials to support these findings.People with SLE who have certain co-occuring conditions (e.g., cardiovascular disease, diabetes) and/or SLE-related organ damage should speak to their medical provider about potential dietary restrictions. For example, people with kidney damage from SLE may need to be extra mindful of their salt and protein intake."
8dc9bfa1-7908-4583-85e9-4fa9db4cb549,https://examine.com/conditions/systemic-lupus-erythematosus,Systemic Lupus Erythematosus,Are there any other treatments for systemic lupus erythematosus?,"Exercise is very beneficial for people with SLE. In addition to reducing fatigue anddepression, exercise attenuates the increased risk forcardiovascular diseaseandosteoporosisthat accompanies an SLE diagnosis.[15]There is no exercise protocol specific to SLE, so finding a fitness routine that is manageable and enjoyable is important.Photoprotection (protection from ultraviolet light) is another important treatment for SLE, as sun exposure often exacerbates symptoms. While some people with SLE may choose to avoid sun exposure as much as possible, proper use of sunscreen and protective clothing when outdoors can reduce sun-related SLE symptoms.[16][17]There are limited data to support the efficacy ofacupuncture,yoga, deep breathing,meditation, and other mind-body therapies for the treatment of SLE.[18][19][20]This does not mean people with SLE do not benefit from mind-body therapies; there is simply a need for more research in this area. In fact, since stress may precipitate SLE flares,[21]finding a practice that reduces stress is likely to be beneficial."
d21ef501-7548-4125-b598-742ba33a02a3,https://examine.com/conditions/systemic-lupus-erythematosus,Systemic Lupus Erythematosus,What causes systemic lupus erythematosus?,"SLE and other autoimmune diseases are driven by loss of immune tolerance to “self” molecules in the body. This triggers the immune system to target parts of the body, leading to inflammation and tissue injury. There is no single, known cause for this loss of self-tolerance in SLE. Instead, a combination of internal and external factors play a role in SLE etiology, including genetic, hormonal, immunologic, and environmental determinants. For example, over 100 genetic abnormalities are associated with lupus, but unless these genes are coupled with environmental triggers (e.g., viral or bacterial illness, ultraviolet light exposure) or epigenetic changes, it is rare for SLE to occur due to genes alone."
eef0317b-fa12-4c17-8d49-15bd1ffe7921,https://examine.com/conditions/type-1-diabetes,Type 1 Diabetes,What is type 1 diabetes?,"Diabetes is a disease in which blood glucose levels are too high. Intype 1 diabetes(T1D), the immune system attacks and destroys pancreatic beta cells that makeinsulin— a hormone that tells cells to absorb and use glucose for energy.[1]T1D usually begins during childhood or adolescence, but it can occur at any age. The prevalence of T1D tends to increase as you travel away from the equator, with rates substantially greater in Finland and other Northern European nations than in China and Venezuela.[2]"
7c68d714-c9dc-4865-92a2-0e9e5bd80c95,https://examine.com/conditions/type-1-diabetes,Type 1 Diabetes,What are the main signs and symptoms of type 1 diabetes?,"The signs and symptoms of T1D overlap with those oftype 2 diabetes(T2D), which commonly results in many adults with T1D being mistakenly diagnosed with T2D. A classical sign of T1D is unintentional weight loss; other symptoms include:Increased thirstExtreme hungerFrequent urinationFatigue and weaknessBlurred visionImpaired wound healingSometimes the first indication of T1D is a life-threatening condition calleddiabetic ketoacidosis(DKA), which is characterized by excessively high levels of ketone bodies in combination with high blood glucose.[1]Symptoms of DKA include fruity-smelling breath, deep and rapid breathing, dry or flushed skin, and nausea or vomiting.[1]"
f92d60a0-ef97-44a2-b149-f22c864208da,https://examine.com/conditions/type-1-diabetes,Type 1 Diabetes,How is type 1 diabetes diagnosed?,"Like T2D, T1D is diagnosed using blood tests to assess plasma glucose levels. A fasting plasma glucose, 2-hour plasma glucose during a 75-gram oral glucose tolerance test, orHbA1cvalue can be used to diagnose T1D. To differentiate T1D from T2D, a blood test is used to detect the presence of two or more autoantibodies, namely autoantibodies to insulin, glutamic acid decarboxylase, islet antigen 2, or zinc transport 8.[3]"
1ad2b2b8-832e-41b9-b004-ef33e1d7c3a1,https://examine.com/conditions/type-1-diabetes,Type 1 Diabetes,What are some of the main medical treatments for type 1 diabetes?,"Because the hallmark of T1D is insulin deficiency, the main medical treatment is multiple daily injections of prandial (i.e., with meals) and basal (i.e., background or between meals)insulinor continuous subcutaneous insulin infusion.[4]There are multiple approaches to insulin treatment, but in general, some form of insulin is given in a planned regimen tailored to the individual's unique situation to prevent DKA and avoid severe hypoglycemia while meeting their glycemic targets.[4]In addition, adjunctive therapies to augment insulin treatment are being studied to optimize glycemic control. Pramlintide (an amylin analog) is the only option approved for use, but evidence from clinical trials suggests that common medications such as glucagon-like peptide-1 receptor agonists may also provide benefits.[5]"
7fcafed6-679b-40c5-99bb-1461cd5271bf,https://examine.com/conditions/type-1-diabetes,Type 1 Diabetes,Have any supplements been studied for type 1 diabetes?,"Supplements have not been studied for treating T1D, specifically, but for improving glycemic control or helping to maintain healthy blood glucose levels in general. A variety of micronutrients have been examined, most notablyzinc,selenium,chromium,vitamin D,vitamin B3, andvitamin C.[6]Other common supplements marketed to improve glycemic control include dietary fiber,probiotics,cinnamon,aloe vera, andpanax ginseng."
87c9a8ae-793b-4e88-a10b-6c90b794dd97,https://examine.com/conditions/type-1-diabetes,Type 1 Diabetes,How could diet affect type 1 diabetes?,"Nutrition — especially carbohydrates — has a substantial effect on blood glucose levels, so it’s important for people with T1D to plan their meals and corresponding insulin doses accordingly to optimize glycemic control. There is currently insufficient evidence to support one dietary pattern over another for managing T1D.[7]Consequently, the eating plan should be individualized based on personal preferences, socioeconomic status, and comorbidities, with the goal of achieving individual glycemic, cardiovascular, and body weight goals and preventing disease complications.[8]Additionally, eating plans should revolve around principles common among healthy dietary patterns, such as emphasizing nonstarchy vegetables, minimizing added sugars andrefined grains, and choosing whole foods over ultraprocessed foods.[7]"
6c9ad75c-8e00-41dc-89a2-1b25ddfeede8,https://examine.com/conditions/type-1-diabetes,Type 1 Diabetes,Are there any other treatments for type 1 diabetes?,"People with T1D should ideally perform at least 150 minutes of moderate-intensity or 75 minutes of vigorous-intensity aerobic activity per week and 2–3 resistance exercise sessions, with no more than two consecutive days without activity to increase insulin sensitivity and lower the risk ofcardiovascular disease.[9]The glycemic response to exercise is highly variable and is affected by baseline fitness status; the type, intensity, and duration of exercise; the amount ofinsulinin circulation; preexerciseblood glucoselevel; and preexercise meal composition.[5]As such, special care needs to be taken with respect to carbohydrate intake and insulin delivery around exercise to prevent hypoglycemia."
94046f2b-ba58-44db-a47c-864b9e997dfe,https://examine.com/conditions/type-1-diabetes,Type 1 Diabetes,What causes type 1 diabetes?,"Although known to be an autoimmune disease, the precise triggers of T1D are largely unknown but genetic susceptibility and environmental factors both contribute to the development of the disease. The most significant contributor to genetic risk is the presence of certain HLA alleles, but other genes contribute to heritability as well.[10]The research on environmental factors is comparatively less clear, but exposure to certain viruses (e.g., human enterovirus B), dietary factors (e.g., unsaturated fat, cow’s milk,vitamin D), and gut microbiota composition have all been associated with either a higher or lower risk of T1D.[10]"
dfcf8793-6f58-4a46-a006-f22ff91cc379,https://examine.com/conditions/ulcerative-colitis,Ulcerative Colitis,What is ulcerative colitis?,Ulcerative colitis(UC) is a type ofinflammatory bowel disease(IBD) that causes inflammation and ulcers in the mucosa of the digestive tract. These ulcers usually begin in the rectum and spread to other parts of the large intestine (colon). The symptoms of UC typically begin between the ages of 15 and 30.[1]
8a3e9937-59ce-42fc-a961-831b18b68bde,https://examine.com/conditions/ulcerative-colitis,Ulcerative Colitis,What are the main signs and symptoms of ulcerative colitis?,"The most common symptom of UC is bloody diarrhea with or without mucus. People may also experience an increased urge to defecate, abdominal pain, weight loss, fever, anemia, and fatigue. Symptoms can wax and wane: people can experience periods free of symptoms (known as remission), followed by flare-ups (known as relapse)."
a5161f85-9576-4bdb-b358-c441abd83029,https://examine.com/conditions/ulcerative-colitis,Ulcerative Colitis,How is ulcerative colitis diagnosed?,"To diagnose UC, a healthcare provider must rule out other conditions based on a physical exam, blood tests, and stool tests. A biopsy may be needed through a colonoscopy (a procedure that examines the entire large intestine) or sigmoidoscopy (a procedure that examines the lower part of the large intestine) to confirm a diagnosis."
125c31ed-59a1-472b-bcd4-ed503c305de4,https://examine.com/conditions/ulcerative-colitis,Ulcerative Colitis,What are some of the main medical treatments for ulcerative colitis?,"There is no cure for UC, but receiving appropriate care from a gastroenterologist and medications can help manage symptoms. Medications containing5-aminosalicylates(5-ASA) are the first-line treatment. If 5-ASA medications fail, immunosuppressants, including a multitude of newer antibody medications, or corticosteroids may be given.In severe cases, surgically removing parts or all of the large intestine may be necessary. If the entire large intestine must be removed, most people prefer to have arestorative proctocolectomy ileal pouch-anal anastomosis(RPC-IPAA) procedure, which involves removing the rectum as well as the large intestine, and creating a pouch from the small intestine that attaches to the anus to allow normal defecation. If a person's anal sphincter function is poor, the small intestine may be routed outside the body, where stool is collected with a small pouch.[2]"
59d68d46-8bbe-4db5-935a-80dcc499cc02,https://examine.com/conditions/ulcerative-colitis,Ulcerative Colitis,Have any supplements been studied for ulcerative colitis?,"Vitamin Dhas been shown to reduce inflammatory biomarkers related to UC and improve intestinal barrier function when used as an adjunctive treatment to 5-ASA medications.[3]Curcuminmay also help achieve remission, but more robust studies are needed.[4]There is some evidence to support the use ofprobiotics,prebiotics, andsynbiotics(a supplement containing both probiotics and prebiotics) in achieving remission and lowering inflammatory biomarkers related to UC.[5][6]Since people withIBDare susceptible to nutritional deficiencies, the European Society for Clinical Nutrition and Metabolism recommends supplementation with nutrients such asiron,vitamin D, andfolic acidin those who are deficient.[7]"
c03d3217-ef05-4bb0-8495-aeaeba088b16,https://examine.com/conditions/ulcerative-colitis,Ulcerative Colitis,How could diet affect ulcerative colitis?,"There is no evidence that people with UC benefit from restrictive diets, and long-term use may result in nutritional deficiencies.[8]Although some evidence suggests that thelow-FODMAP dietcan help reduce symptoms ofIBD, it does not improve stool consistency or reduce mucosal inflammation.[9]"
4146febe-4ac7-4676-ab49-47ac3cfd5a0f,https://examine.com/conditions/ulcerative-colitis,Ulcerative Colitis,Are there any other treatments for ulcerative colitis?,"There is emerging evidence that fecal microbiota transplants can help people with UC achieve remission.[10]Helminth therapy — an experimental treatment that involves purposely infecting someone with a parasite — has also been investigated, but there is conflicting evidence regarding its efficacy.[11]There is some research examining treatments commonly used intraditional Chinese medicine, like moxibustion and acupuncture, but the poor quality of these studies casts doubt on the positive findings.[12][13]"
8985f11b-6bd1-4ec7-b075-400ba9102277,https://examine.com/conditions/ulcerative-colitis,Ulcerative Colitis,What causes ulcerative colitis?,"The specific cause of UC is unknown. It does appear, however, that a dysfunction in the immune system causes immune cells and inflammatory molecules to damage the digestive tract. It is considered anautoimmune disease. Additionally, genetics, lifestyle, and the gut microbiome also play a role in the development of UC.[2]"
6d3d137c-714e-4f46-a87b-88e198c1923e,https://examine.com/categories/brain-health/,Brain Health,What does brain health encompass?,"The brain is the body's command center, controlling functions like movement andcognition, which includes problem-solving, memory, and information processing. Maintaining brain health usually involves preventing the development of neurologic conditions likeAlzheimer’s disease,epilepsy, brain injury, and Parkinson’s disease. The World Health Organization (WHO) defines brain health as “a state in which every individual can realize their own abilities and optimize their cognitive, emotional, psychological, and behavioral functioning to cope with life situations.”[1]"
573daa85-8e0a-4976-be52-1c01df69011b,https://examine.com/categories/brain-health/,Brain Health,How could diet affect brain health?,"Following a balanced and nutrient-dense diet has a positive effect on brain health and function. TheMediterranean Diet, Dietary Approaches to Stop Hypertension (DASH), and Mediterranean-DASH Intervention for Neurodegenerative Delay (MIND) diets are associated with reducedcognitive declineand reduced risk for developingAlzheimer’s disease.[2]Foods like lean meats,fruits and vegetables, whole grains, nuts, seeds, andfishhave positive effects on brain health. In contrast, diets rich insaturated fat,sugar, and processed food can impair brain health."
8aef1b58-179a-41fe-8c97-4054a3dd9106,https://examine.com/categories/brain-health/,Brain Health,Which supplements are of most interest for brain health?,"Common supplement ingredients for improvingcognitioninclude alpha GPC,Bacopa monnieri,blueberry,caffeine,Ginkgo biloba,ginseng,Huperzine A,oxiracetam, andtheanine.Optimal nutrient intake is also important for maintaining brain health, particularlyiodine,zinc,copper,vitamin B1,vitamin B3,vitamin B12, andfolic acid. Supplementation with these nutrients may be advised if dietary intake is inadequate."
fc7ccfa6-f2d5-44b0-bd28-b234ef6fdc72,https://examine.com/conditions/age-associated-memory-impairment-cognitive-decline,Age-Associated Memory Impairment and Cognitive Decline (AAMCD),What is age-associated memory impairment & cognitive decline?,AAMCD is a term used to describe the decline in cognitive function that accompanies normal aging. It is different from pathologic types of cognitive decline – such asAlzheimer’s disease– in that it does not reduce quality of life.
d9a1f5d9-e18d-4cc4-83dc-57b9c2cf43fa,https://examine.com/conditions/age-associated-memory-impairment-cognitive-decline,Age-Associated Memory Impairment and Cognitive Decline (AAMCD),What are the main signs and symptoms of age-associated memory impairment & cognitive decline?,"People with AAMCD experience a decrease in fluid intelligence (the ability to solve new problems without prior knowledge), such as processing speed or working memory, but no changes in crystallized intelligence (skills and abilities learned over time), such as vocabulary or historical information. The symptoms are mild and often self-reported.[1][2]"
2129bd5d-864e-465f-a3f3-8778b770b096,https://examine.com/conditions/age-associated-memory-impairment-cognitive-decline,Age-Associated Memory Impairment and Cognitive Decline (AAMCD),How is age-associated memory impairment & cognitive decline diagnosed?,"Because AAMCD is a normal part of aging, there are no standard diagnostic criteria or blood tests. A full clinical evaluation is required to rule out other causes of cognitive symptoms, such asdementiaormild cognitive impairment(MCI). During an examination, a cognitive assessment tool such as the Clock Drawing Test (CDT), Mini-Mental State Examination (MMSE), or Montreal Cognitive Assessment (MoCA) may also be used."
c2554f3c-c500-4ac0-bf8a-6dfe534baf7b,https://examine.com/conditions/age-associated-memory-impairment-cognitive-decline,Age-Associated Memory Impairment and Cognitive Decline (AAMCD),What are some of the main medical treatments for age-associated memory impairment & cognitive decline?,"Medication is not required for AAMCD because it is not a pathological condition. If symptoms start to interfere with activities of daily living, such as bathing, getting dressed, and eating, it is best to seek further evaluation by a healthcare provider for more serious causes of cognitive decline, such asParkinson's diseaseand Alzheimer's disease."
9ebd9e35-0699-473e-8bd2-28b64ceedf0a,https://examine.com/conditions/age-associated-memory-impairment-cognitive-decline,Age-Associated Memory Impairment and Cognitive Decline (AAMCD),Have any supplements been studied for age-associated memory impairment & cognitive decline?,Many supplements have been studied for AAMCD.Ginkgo bilobaandBacopa monnieriare helpful for improving memory in people with AAMCD.
20519923-5e3b-4099-9ccf-87fd11399086,https://examine.com/conditions/age-associated-memory-impairment-cognitive-decline,Age-Associated Memory Impairment and Cognitive Decline (AAMCD),How could diet affect age-associated memory impairment & cognitive decline?,"A variety of dietary patterns have been studied for AAMCD. The Mediterranean, Dietary Approaches to Stop Hypertension (DASH), and Mediterranean-DASH Intervention for Neurodegenerative Delay (MIND) diets have the strongest evidence for maintaining cognitive function. Increased intake of specific foods, such as berries, fish, and extra virgin olive oil may be protective against cognitive decline.[3]"
c39f90b9-a552-42dc-87ae-c59adef20c2f,https://examine.com/conditions/age-associated-memory-impairment-cognitive-decline,Age-Associated Memory Impairment and Cognitive Decline (AAMCD),Are there any other treatments for age-associated memory impairment & cognitive decline?,"Aerobic and resistance training both help improve overall cognitive function.[4]Additionally, engaging in intellectually stimulating activities, such as solving puzzles, reading, and playing instruments, is associated with higher cognitive function in older adults (>65 years).[2]"
7f5caf86-d2f3-4596-acf7-e3287fa2fc1b,https://examine.com/conditions/age-associated-memory-impairment-cognitive-decline,Age-Associated Memory Impairment and Cognitive Decline (AAMCD),What causes age-associated memory impairment & cognitive decline?,"The exact cause of AAMCD is unknown. One hypothesis is that the decline in cognitive function is related to reduced brain matter, specifically white matter. After the age of 70, there is a pronounced reduction in white matter volume. Other potential mechanisms that may play a role in the development of AAMCD are mitochondrial dysfunction, neurotransmitter alterations, chronic inflammation, high levels of stress-related corticosteroids, high blood pressure, vascular changes associated with aging, and oxidative stress.[5][2][6]"
92ac1cd4-4765-4850-9c92-4d695fffc5cf,https://examine.com/conditions/alzheimers-disease,Alzheimer’s Disease,What is Alzheimer’s disease?,"Alzheimer’s disease is a form ofdementia, a general term for neurological conditions that impair cognitive function to the point of interfering with daily life. It is the most common type of dementia (representing around 60 to 80% of cases) and involves a progressive degeneration of brain cells. Alzheimer’s disease is currently the fifth-leading cause of death for people older than 65 in the United States.[1]"
816dc372-fbfe-4a8b-b417-d86dcdb5b886,https://examine.com/conditions/alzheimers-disease,Alzheimer’s Disease,What are the main signs and symptoms of Alzheimer’s disease?,"One of the first symptoms of Alzheimer’s disease is memory loss, especially short-term memory loss of events and experiences.[2]Other common symptoms of early disease include worsening verbal memory, impaired problem solving, lack of motivation,depression, and sleep disorders. In later stages of disease, memory and cognition continue to worsen, causing disability and deterioration of motor function, in addition to significant personality changes, behavioral changes, and psychosis."
dd2af05b-2dee-4db3-afdf-465f609296f8,https://examine.com/conditions/alzheimers-disease,Alzheimer’s Disease,How is Alzheimer’s disease diagnosed?,"A conclusive diagnosis of Alzheimer’s disease requires examining the brain during autopsy, meaning it can’t be definitively diagnosed in someone while they are alive. Still, doctors can make a possible or probable diagnosis based on signs and symptoms, performance on neurocognitive tests (which assess things like memory, concentration, and reasoning), and the exclusion of other causes. More recently developed diagnostic methods using​​positron-emission tomography(PET) scans can identify amyloid accumulation (an indicator of Alzheimer’s disease) with a high level of accuracy, but this testing remains limited and is used primarily for research purposes at this time.[3]"
9e6d21a0-a3d7-43a7-ace6-b2f5823668e6,https://examine.com/conditions/alzheimers-disease,Alzheimer’s Disease,What are some of the main medical treatments for Alzheimer’s disease?,"No medical treatments have been clearly shown to stop or slow the underlying disease process in Alzheimer’s disease. However, some medication can improve symptoms. Acetylcholinesterase inhibitors can improve cognitive function in people with Alzheimer’s disease, although the effect is generally small.[4]In 2020, a medication called aducanumab was approved by the FDA for the treatment of Alzheimer’s disease based on its effects on amyloid plaques, but whether aducanumab improves clinical outcomes (e.g., cognitive function) remains to be established.[5]"
b954af29-fb17-46f9-91fc-b48358989dbe,https://examine.com/conditions/alzheimers-disease,Alzheimer’s Disease,How could diet affect Alzheimer’s disease?,"A few dietary patterns are associated with a lower risk of Alzheimer’s disease. This protective relationship is perhaps most commonly found with aMediterranean diet. Among individual components of the diet, a higher intake ofsaturated fatandsugarhas been linked to a higher risk of Alzheimer’s disease, while a higher intake of fish has been linked to a lower risk. Unfortunately, these findings derive from observational studies, meaning cause and effect can’t be determined with certainty, and there are almost norandomized clinical trials(RCTs) looking at the effect of diet on the incidence of Alzheimer’s disease."
d794109f-9e23-4d86-a1d3-a0429b0fbe8c,https://examine.com/conditions/alzheimers-disease,Alzheimer’s Disease,Have any supplements been studied for Alzheimer’s disease?,"RCTs have assessed a number of supplements’ effects on established Alzheimer’s disease. This includes omega-3s, B vitamins (usuallyfolic acid,vitamin B6, andvitamin B12),vitamin D,vitamin E,ginkgo biloba,L-alpha glycerylphosphorylcholine(alpha-GPC),Lion's manemushroom, ginseng,saffron, and sodium oligomannate. For the most part, these supplements have only conflicting or limited evidence in favor of their use."
